1.250743112920000044e+02,2.011557622109999954e+02,8.450661157000000401e+01,6.565610654099999977e+01,1.369299816099999845e+01,2.392054637100000036e+01,2.392054637100000036e+01,3.411000918500000267e+01,6.381887072500000357e+01,3.409963264599999633e+01,5.807513773400000190e+01,5.472497705100000331e+01,1.589545454599999985e+01,6.848783293000000327e+00,2.659974748000000133e+01
1.735140036829999985e+02,3.823733470829999987e+02,1.031409091080000024e+02,8.669928833299999837e+01,1.888367767000000086e+01,2.982626267999999925e+01,2.982626267999999925e+01,4.871078971499999710e+01,7.832275022999999692e+01,4.319113863599999803e+01,7.359898988700000189e+01,6.891965105100000244e+01,2.158326446699999934e+01,1.070126261699999937e+01,3.521363635899999878e+01
1.093155188249999981e+02,2.050262626260000047e+02,7.244951790400000391e+01,5.793356288700000079e+01,1.049247017199999910e+01,2.017637766100000007e+01,2.017637766100000007e+01,2.987327823700000096e+01,4.657952234100000055e+01,1.970849398300000033e+01,3.311579431799999895e+01,2.694632690299999922e+01,5.560078050999999633e+00,1.850298430999999910e+00,9.421556475999999236e+00
9.648916435900000010e+01,2.221592056879999859e+02,6.057316335499999838e+01,5.095943525100000215e+01,8.840151528999999897e+00,1.705234158600000072e+01,1.705234158600000072e+01,2.665358127100000019e+01,4.675888428799999730e+01,2.247240587599999984e+01,4.027764004000000142e+01,3.474274566999999792e+01,8.642033967999999788e+00,2.504109319999999972e+00,1.067982093300000024e+01
5.302837465900000069e+01,1.621928604119999875e+02,2.721246578899999946e+01,2.497697428300000055e+01,3.339416892000000026e+00,9.197796206999999669e+00,9.197796206999999669e+00,1.402690543599999984e+01,2.558370081300000010e+01,1.289708451499999953e+01,2.531113409399999981e+01,2.395397153500000087e+01,6.449931132999999761e+00,1.571257966999999978e+00,8.804109271999999820e+00
7.654747474399999874e+01,1.813971992630000045e+02,4.699141414300000008e+01,4.187575758399999870e+01,5.104315855999999485e+00,1.321308544699999921e+01,1.321308544699999921e+01,1.952887975399999831e+01,3.220367318899999987e+01,1.464905869700000096e+01,2.745385675400000025e+01,2.671163911800000079e+01,7.762029379000000340e+00,2.148989929999999937e+00,9.524219465999999912e+00
1.015209595959999973e+02,2.134320477349999976e+02,5.117832876599999992e+01,5.138007346199999859e+01,5.430234189000000100e+00,1.536776819800000027e+01,1.536776819800000027e+01,2.180475206299999869e+01,3.649478887899999791e+01,1.814113866099999939e+01,3.217509181900000215e+01,3.098450413000000125e+01,8.700413213999999229e+00,2.426538149999999838e+00,1.166053718300000064e+01
8.467532139200000074e+01,1.986657943120000027e+02,3.757844348500000109e+01,3.735936640100000261e+01,4.378673129000000053e+00,1.176294747999999935e+01,1.176294747999999935e+01,1.779853070100000068e+01,3.214028926200000313e+01,1.498500918400000081e+01,2.753232322399999887e+01,2.525218089599999871e+01,5.547520662000000158e+00,1.200872243999999922e+00,9.259733691999999294e+00
1.235528696129999986e+02,2.268045224990000008e+02,9.149568411699999615e+01,7.142169421600000589e+01,1.343333334100000087e+01,2.615530304199999989e+01,2.615530304199999989e+01,4.234173554200000211e+01,7.129839301600000567e+01,3.883758035999999692e+01,6.530264004299999669e+01,5.781124885500000232e+01,1.439467400800000085e+01,4.081749313999999629e+00,2.569407714000000098e+01
1.641132690489999959e+02,2.973837465569999949e+02,1.048971303969999980e+02,7.990491276100000562e+01,1.852534432799999919e+01,3.081122590800000083e+01,3.081122590800000083e+01,4.651641413499999800e+01,7.099377870200000018e+01,3.879471996899999908e+01,7.098989898199999971e+01,6.499123047700000200e+01,1.599350321700000066e+01,4.652961341000000139e+00,2.357247474500000095e+01
5.285718549799999977e+01,1.099244260709999992e+02,2.823576647300000175e+01,2.657610193100000018e+01,3.353305793000000090e+00,9.006749357000000344e+00,9.006749357000000344e+00,1.221003215500000039e+01,1.886168501999999947e+01,9.012121225999999652e+00,1.511636821799999986e+01,1.480252525200000058e+01,3.663544794999999965e+00,8.352619550000000004e-01,5.755096430000000041e+00
5.192825986300000096e+01,1.262852617019999997e+02,2.759605129599999884e+01,2.786177684999999826e+01,3.080371905999999882e+00,9.649907790000000318e+00,9.649907790000000318e+00,1.470211219900000010e+01,2.732174012400000152e+01,1.461971994700000010e+01,2.665769053600000049e+01,2.853820018500000089e+01,7.809228648000000383e+00,1.839393673000000007e+00,1.181053718899999971e+01
7.170243343500000321e+01,1.454595270970000058e+02,4.488491743800000222e+01,3.836802111899999801e+01,5.053994484000000398e+00,1.484779621799999916e+01,1.484779621799999916e+01,2.281377410200000000e+01,3.848138197699999807e+01,1.969373278999999854e+01,3.425709366499999931e+01,3.232775481699999887e+01,7.837281905000000215e+00,1.430234025000000075e+00,1.079949494999999970e+01
1.005703856709999968e+02,2.157798209380000003e+02,6.898372358599999643e+01,5.643803947399999998e+01,9.491528925000000783e+00,1.997302485499999847e+01,1.997302485499999847e+01,3.102256658499999986e+01,5.297938478799999729e+01,2.894910471100000038e+01,5.164699265099999792e+01,5.083480256600000047e+01,1.445876951099999985e+01,4.644788791999999944e+00,2.027167126100000161e+01
1.338315656590000060e+02,2.048977961550000089e+02,9.290413222200000121e+01,7.474343433100000311e+01,1.508634065800000101e+01,2.839853075399999938e+01,2.839853075399999938e+01,4.576712580000000230e+01,7.037442607399999872e+01,3.925314512399999956e+01,7.030183655099999385e+01,7.185190542300000516e+01,1.834240129499999838e+01,5.226101927000000202e+00,3.081538108899999884e+01
8.812052340900000047e+01,1.652899908219999929e+02,5.169713039199999827e+01,4.921893938299999860e+01,5.869260849999999863e+00,1.145525702700000004e+01,1.145525702700000004e+01,1.630417813600000088e+01,2.382885681699999836e+01,1.105449947800000032e+01,1.980006886600000016e+01,1.807729568599999936e+01,5.604384749000000276e+00,1.857483605000000093e+00,7.532070703999999672e+00
4.714471992000000000e+01,9.633544536200000152e+01,2.278388431999999852e+01,1.958700642399999836e+01,2.181106516999999911e+00,7.265839159000000436e+00,7.265839159000000436e+00,1.139125344500000026e+01,2.007653856399999981e+01,9.073599627000000112e+00,1.754458218299999928e+01,1.464671716600000018e+01,3.137855833999999788e+00,6.029611150000000475e-01,4.788062441000000113e+00
5.114915059999999869e+01,1.247810835620000063e+02,2.657121212399999877e+01,2.593581266200000002e+01,2.197268078000000013e+00,6.635697992999999961e+00,6.635697992999999961e+00,9.114830165999999068e+00,1.528305842900000044e+01,5.760858555000000436e+00,1.169008264800000063e+01,1.249148301800000027e+01,2.382644056000000177e+00,3.450421530000000181e-01,4.050734626999999755e+00
3.747477043199999969e+01,9.745936639299999626e+01,1.777089001899999943e+01,1.600730028299999930e+01,1.957713475000000036e+00,5.060261703000000111e+00,5.060261703000000111e+00,7.982277322999999924e+00,1.529410009799999948e+01,5.174839281999999763e+00,8.212993572000000242e+00,8.749403129999999251e+00,2.192768640000000158e+00,3.514688650000000192e-01,3.094077125000000095e+00
1.159680440679999975e+02,2.200443526150000082e+02,7.742936179599999491e+01,6.848457300100000111e+01,9.255119415000001126e+00,1.876039939300000015e+01,1.876039939300000015e+01,2.816772268200000084e+01,4.734460514900000305e+01,2.167392106199999802e+01,3.329837005699999963e+01,2.973824610100000143e+01,7.140105596999999804e+00,1.895523005000000039e+00,8.127020205999999192e+00
2.186839531850000071e+02,3.100025022759999729e+02,1.543735078050000027e+02,1.174235766799999965e+02,2.634699260600000059e+01,4.145794306399999840e+01,4.145794306399999840e+01,6.788273646499999359e+01,1.061049127659999982e+02,5.525027546100000109e+01,9.799781910000000096e+01,9.132796143400000233e+01,2.281643709200000103e+01,8.329637274999999619e+00,4.362945362500000357e+01
7.373542241399999853e+01,1.174197887960000060e+02,5.002337005900000122e+01,3.981790633800000023e+01,7.335215767000000220e+00,1.275617565099999950e+01,1.275617565099999950e+01,2.165805792600000146e+01,3.676554192999999771e+01,1.707254358600000188e+01,3.041609269499999968e+01,2.946749310799999932e+01,5.792791582000000439e+00,1.387465299000000041e+00,9.276193743000000325e+00
1.460049357119999911e+02,2.617471074410000256e+02,9.706503672300000574e+01,7.564375574499999288e+01,1.670346653700000061e+01,2.834345733400000000e+01,2.834345733400000000e+01,4.482112029900000039e+01,6.912830579100000250e+01,3.780415513999999888e+01,6.309999999400000092e+01,6.644109274100000562e+01,1.697428834800000175e+01,5.420959606000000264e+00,2.942754820700000096e+01
4.545369604500000094e+01,1.017820477490000002e+02,2.908725897300000085e+01,2.476044536199999868e+01,3.856887061000000116e+00,8.902020590999999428e+00,8.902020590999999428e+00,1.385286965599999931e+01,2.026269538100000034e+01,1.068516986300000049e+01,1.937270422199999942e+01,1.924125343900000118e+01,4.201354499999999881e+00,1.132391461000000099e+00,7.761432490999999878e+00
4.862635445400000123e+01,9.830234160400000576e+01,2.883191022800000169e+01,2.308248388399999840e+01,3.841620808000000054e+00,7.320133163000000387e+00,7.320133163000000387e+00,1.135128557200000010e+01,1.945234158899999954e+01,9.387695149000000683e+00,1.623057863400000045e+01,1.071634527199999987e+01,2.025390466000000167e+00,6.050506749999999823e-01,3.942240587000000129e+00
6.208700643200000258e+01,8.686574839399999348e+01,4.213191061399999882e+01,3.167793847100000093e+01,6.930945853999999962e+00,1.014398493400000056e+01,1.014398493400000056e+01,1.558629479900000092e+01,2.410224955600000030e+01,1.217692835699999954e+01,2.388682277699999901e+01,1.826742425100000133e+01,3.875711624000000022e+00,9.146929969999999521e-01,5.099403126000000341e+00
1.533437327759999960e+02,2.136428604189999874e+02,9.961407255000000305e+01,7.340564737299999365e+01,2.117890268800000086e+01,3.423764920400000022e+01,3.423764920400000022e+01,5.548188705300000123e+01,9.108388430200000130e+01,5.806359045899999671e+01,1.013713039510000016e+02,1.004957300229999930e+02,3.047460972500000054e+01,1.268957758100000000e+01,5.372587235900000024e+01
