Year,Month,Day,realization,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
1997,10,1,1,4989.069189864631,14372.01626966393,810.3873282298716,1609.7940857946369,61.71424277557649,1.771130450449017,1.7681650590584346,1520.3184413347667,591.7032248876117,364.19056727710125,136.2184242767244,938.0896057847864,16.160825969739903,19.262773372563764,686.0331173411513
1997,10,2,1,5622.255199205481,12483.596126011793,350.23633805555784,1344.0999468608877,61.71424277557649,1.771130450449017,1.7681650590584346,545.6357527273505,191.1657035198884,364.19056727710125,136.2184242767244,1112.1243644711003,76.76401219298171,23.1152772314226,711.7593651301266
1997,10,3,1,3864.61815002336,13243.107021590598,337.1956816724769,1229.486771741645,61.71424277557649,1.771130450449017,1.7681650590584346,512.9908690298759,191.1657035198884,364.19056727710125,3066.860002285643,377.7826619659396,64.64339271569686,23.1152772314226,664.594656032402
1997,10,4,1,5005.444665192614,11023.264001866384,47.50544408068951,1281.5836377217045,61.71424277557649,1.771130450449017,1.7681650590584346,489.6731618362999,191.1657035198884,364.19056727710125,1113.0989182619398,560.3069438186676,72.72380570054099,19.262773372563764,647.443792766941
1997,10,5,1,4383.175639403315,13398.46147226373,6.055001702374397,1151.341385317666,61.71424277557649,1.771130450449017,1.7681650590584346,1207.8603223021153,6517.838638290722,364.19056727710125,1891.4897769106076,428.71970771913817,36.36185843191478,19.262773372563764,471.6477505061266
1997,10,6,1,6260.899700322762,12141.816262576447,6.055001702374397,59.0431614194752,61.71424277557649,43.31946813127833,43.24693864718046,708.8601712149831,63.72193696081781,364.19056727710125,1498.4023788850702,623.9781810769186,153.52802438600077,23.1152772314226,587.4159126655491
1997,10,7,1,3056.7601148527324,12466.334552361724,290.6216738821247,59.0431614194752,61.71424277557649,43.31946813127833,43.24693864718046,1007.3275723048909,1356.3658242419442,364.19056727710125,1883.7058395082,390.51694671538144,24.24123895460985,30.820369641906392,613.1421604545244
1997,10,8,1,3646.27809365312,13833.454078057996,44.71105687848375,59.0431614194752,61.71424277557649,43.9918623193277,43.91820705031895,1077.2808811386851,664.5282190124433,364.19056727710125,81.73105456603464,369.2932320440944,80.80421868542244,19.262773372563764,505.9494770369755
1997,10,9,1,201.9644847095164,12397.28811385019,20.492538361772,59.0431614194752,61.71424277557649,43.9918623193277,43.91820705031895,462.857658123823,664.5282190124433,364.19056727710125,81.73105456603464,339.57999420657245,76.76401219298171,26.967865783037965,621.7175449780387
1997,10,10,1,5092.7806299410295,13384.652155779617,20.492538361772,59.0431614194752,61.71424277557649,43.9918623193277,43.91820705031895,462.857658123823,1647.6659081038883,364.19056727710125,81.73105456603464,362.9260430472683,105.04545764002948,26.967865783037965,373.0305458304513
